イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,240,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,240,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,221,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult Edit(long id)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,221,9,M:System.Web.Mvc.AcceptVerbsAttribute.#ctor(System.Web.Mvc.HttpVerbs),,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,221,9,T:System.Web.Mvc.AcceptVerbsAttribute,,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,236,16,T:System.Web.Mvc.ContentResult,,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,236,16,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,232,16,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,232,16,M:System.Web.Mvc.Controller.View,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,231,16,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.HtmlBody = htmlOrJson;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,229,12,T:System.Web.HttpRequestBase,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,229,12,P:System.Web.Mvc.Controller.Request,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,229,12,T:System.Web.Mvc.AjaxRequestExtensions,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,229,12,M:System.Web.Mvc.AjaxRequestExtensions.IsAjaxRequest(System.Web.HttpRequestBase),,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,210,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult CancelNewRow(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,210,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,210,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,218,12,T:System.Web.Mvc.ContentResult,,,,,return Content(json);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,218,12,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(json);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,199,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult NewOnGrid(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,199,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,199,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,207,12,T:System.Web.Mvc.ContentResult,,,,,return Content(json);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,207,12,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(json);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,180,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult New(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,180,9,M:System.Web.Mvc.AcceptVerbsAttribute.#ctor(System.Web.Mvc.HttpVerbs),,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,180,9,T:System.Web.Mvc.AcceptVerbsAttribute,,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,195,16,T:System.Web.Mvc.ContentResult,,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,195,16,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,191,16,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,191,16,M:System.Web.Mvc.Controller.View,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,190,16,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.HtmlBody = htmlOrJson;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,188,12,T:System.Web.HttpRequestBase,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,188,12,P:System.Web.Mvc.Controller.Request,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,188,12,T:System.Web.Mvc.AjaxRequestExtensions,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,188,12,M:System.Web.Mvc.AjaxRequestExtensions.IsAjaxRequest(System.Web.HttpRequestBase),,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,161,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult ImageLib(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,161,9,M:System.Web.Mvc.AcceptVerbsAttribute.#ctor(System.Web.Mvc.HttpVerbs),,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,161,9,T:System.Web.Mvc.AcceptVerbsAttribute,,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,176,16,T:System.Web.Mvc.ContentResult,,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,176,16,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,172,16,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,172,16,M:System.Web.Mvc.Controller.View,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,171,16,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.HtmlBody = htmlOrJson;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,169,12,T:System.Web.HttpRequestBase,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,169,12,P:System.Web.Mvc.Controller.Request,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,169,12,T:System.Web.Mvc.AjaxRequestExtensions,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,169,12,M:System.Web.Mvc.AjaxRequestExtensions.IsAjaxRequest(System.Web.HttpRequestBase),,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,142,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult Kamban(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,142,9,M:System.Web.Mvc.AcceptVerbsAttribute.#ctor(System.Web.Mvc.HttpVerbs),,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,142,9,T:System.Web.Mvc.AcceptVerbsAttribute,,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,157,16,T:System.Web.Mvc.ContentResult,,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,157,16,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,153,16,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\ItemsController.cs,153,16,M:System.Web.Mvc.Controller.View,,,,,return View();
